  (3006) Livadia             1979 SF11   1979 09 24  Nauchnyj            9769 Chernykh, N. S.
  (3007) Reaves              1979 UC     1979 10 17  Anderson Mesa       9769 Bowell, E.
  (3008) Nojiri              1938 WA     1938 11 17  Heidelberg          9478 Reinmuth, K.
  (3009) Coventry            1973 SM2    1973 09 22  Nauchnyj            9770 Chernykh, N. S.
  (3010) Ushakov             1978 SB5    1978 09 27  Nauchnyj           11159 Chernykh, L. I.
  (3011) Chongqing           1978 WM14   1978 11 26  Nanking            20834 Purple Mountain Observatory
  (3012) Minsk               1979 QU9    1979 08 27  Nauchnyj            9770 Chernykh, N. S.
  (3013) Dobrovoleva         1979 SD7    1979 09 23  Nauchnyj           11159 Chernykh, N. S.
  (3014) Huangsushu          1979 TM     1979 10 11  Nanking            22828 Purple Mountain Observatory
  (3015) Candy               1980 VN     1980 11 09  Anderson Mesa      10845 Bowell, E.
  (3016) Meuse               1981 EK     1981 03 01  La Silla           19333 Debehogne, H., De Sanctis, G.
  (3017) Petrovič            1981 UL     1981 10 25  Kleť               22828 Mrkos, A.
  (3018) Godiva              1982 KM     1982 05 21  Anderson Mesa       9770 Bowell, E.
  (3019) Kulin               1940 AC     1940 01 07  Konkoly            17465 Kulin, G.
  (3020) Naudts              1949 PR     1949 08 02  Heidelberg         21955 Reinmuth, K.
  (3021) Lucubratio          1967 CB     1967 02 06  Zimmerwald         21129 Wild, P.
  (3022) Dobermann           1980 SH     1980 09 16  Kleť               16441 Vávrová, Z.
  (3023) Heard               1981 JS     1981 05 05  Anderson Mesa       9770 Bowell, E.
  (3024) Hainan              1981 UW9    1981 10 23  Nanking            15088 Purple Mountain Observatory
  (3025) Higson              1982 QR     1982 08 20  Palomar             9217 Shoemaker, C. S., Shoemaker, E. M.
  (3026) Sarastro            1977 TA1    1977 10 12  Zimmerwald         21130 Wild, P.
  (3027) Shavarsh            1978 PQ2    1978 08 08  Nauchnyj           11159 Chernykh, N. S.
  (3028) Zhangguoxi          1978 TA2    1978 10 09  Nanking            21607 Purple Mountain Observatory
  (3029) Sanders             1981 EA8    1981 03 01  Siding Spring      13173 Bus, S. J.
  (3030) Vehrenberg          1981 EH16   1981 03 01  Siding Spring       9081 Bus, S. J.
  (3031) Houston             1984 CX     1984 02 08  Anderson Mesa      10845 Bowell, E.
  (3032) Evans               1984 CA1    1984 02 08  Anderson Mesa      10845 Bowell, E.
  (3033) Holbaek             1984 EJ     1984 03 05  Brorfelde          10045 Augustesen, K., Jensen, P., Fogh Olsen, H. J.
  (3034) Climenhaga          A917 SE     1917 09 24  Heidelberg         11441 Wolf, M. F.
  (3035) Chambers            A924 EJ     1924 03 07  Heidelberg         22497 Reinmuth, K.
  (3036) Krat                1937 TO     1937 10 11  Simeïs             10547 Neujmin, G. N.
  (3037) Alku                1944 BA     1944 01 17  Turku              18450 Vaisala, Y.
  (3038) Bernes              1978 QB3    1978 08 31  Nauchnyj           12970 Chernykh, N. S.
  (3039) Yangel              1978 SP2    1978 09 26  Nauchnyj           10547 Zhuravleva, L. V.
  (3040) Kozai               1979 BA     1979 01 23  Cerro Tololo        9770 Liller, W.
  (3041) Webb                1980 GD     1980 04 15  Anderson Mesa       9770 Bowell, E.
  (3042) Zelinsky            1981 EF10   1981 03 01  Siding Spring      13173 Bus, S. J.
  (3043) San Diego           1982 SA     1982 09 20  Palomar             8914 Helin, E. F.
  (3044) Saltykov            1983 RE3    1983 09 02  Nauchnyj           22245 Metlova, N. V., Kurochkin, N. E.
  (3045) Alois               1984 AW     1984 01 08  Anderson Mesa       9479 Wagner, J.
  (3046) Molière             4120 P-L    1960 09 24  Palomar            10045 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3047) Goethe              6091 P-L    1960 09 24  Palomar            10045 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3048) Guangzhou           1964 TH1    1964 10 08  Nanking            15089 Purple Mountain Observatory
  (3049) Kuzbass             1968 FH     1968 03 28  Nauchnyj           13173 Smirnova, T. M.
  (3050) Carrera             1972 NW     1972 07 13  Cerro El Roble     10547 Torres, C.
  (3051) Nantong             1974 YP     1974 12 19  Nanking            20835 Purple Mountain Observatory
  (3052) Herzen              1976 YJ3    1976 12 16  Nauchnyj           11159 Chernykh, L. I.
  (3053) Dresden             1977 QS     1977 08 18  Nauchnyj            9770 Chernykh, N. S.
  (3054) Strugatskia         1977 RE7    1977 09 11  Nauchnyj            9771 Chernykh, N. S.
  (3055) Annapavlova         1978 TR3    1978 10 04  Nauchnyj           13173 Smirnova, T. M.
  (3056) INAG                1978 VD1    1978 11 01  Caussols            9082 Tomita, K.
  (3057) Mälaren             1981 EG     1981 03 09  Anderson Mesa      10311 Bowell, E.
  (3058) Delmary             1981 EO17   1981 03 01  Siding Spring       9082 Bus, S. J.
  (3059) Pryor               1981 EF23   1981 03 03  Siding Spring      13173 Bus, S. J.
  (3060) Delcano             1982 RD1    1982 09 12  Zimmerwald         21130 Wild, P.
  (3061) Cook                1982 UB1    1982 10 21  Anderson Mesa      10846 Bowell, E.
  (3062) Wren                1982 XC     1982 12 14  Anderson Mesa      10846 Bowell, E.
  (3063) Makhaon             1983 PV     1983 08 04  Nauchnyj           10547 Karachkina, L. G.
  (3064) Zimmer              1984 BB1    1984 01 28  Anderson Mesa      11748 Bowell, E.
  (3065) Sarahill            1984 CV     1984 02 08  Anderson Mesa      12013 Bowell, E.
  (3066) McFadden            1984 EO     1984 03 01  Anderson Mesa      11748 Bowell, E.
  (3067) Akhmatova           1982 TE2    1982 10 14  Nauchnyj           13174 Zhuravleva, L. V., Karachkina, L. G.
  (3068) Khanina             1982 YJ1    1982 12 23  Nauchnyj           10547 Karachkina, L. G.
  (3069) Heyrovský           1982 UG2    1982 10 16  Kleť               16441 Vávrová, Z.
  (3070) Aitken              1949 GK     1949 04 04  Brooklyn           14481 Indiana University
  (3071) Nesterov            1973 FT1    1973 03 28  Nauchnyj           11159 Smirnova, T. M.
  (3072) Vilnius             1978 RS1    1978 09 05  Nauchnyj            9771 Chernykh, N. S.
  (3073) Kursk               1979 SW11   1979 09 24  Nauchnyj            9771 Chernykh, N. S.
  (3074) Popov               1979 YE9    1979 12 24  Nauchnyj           13174 Zhuravleva, L. V.
  (3075) Bornmann            1981 EY15   1981 03 01  Siding Spring      13174 Bus, S. J.
  (3076) Garber              1982 RB1    1982 09 13  Harvard            14971 Oak Ridge Observatory
  (3077) Henderson           1982 SK     1982 09 22  Anderson Mesa      10846 Bowell, E.
  (3078) Horrocks            1984 FG     1984 03 31  Anderson Mesa      10846 Bowell, E.
  (3079) Schiller            2578 P-L    1960 09 24  Palomar            10045 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3080) Moisseiev           1935 TE     1935 10 03  Simeïs             10547 Shajn, P. F.
  (3081) Martinůboh          1971 UP     1971 10 26  Bergedorf          31609 Kohoutek, L.
  (3082) Dzhalil             1972 KE     1972 05 17  Nauchnyj           10548 Smirnova, T. M.
  (3083) OAFA                1974 MH     1974 06 17  El Leoncito        19333 Felix Aguilar Observatory
  (3084) Kondratyuk          1977 QB1    1977 08 19  Nauchnyj           12970 Chernykh, N. S.
  (3085) Donna               1980 DA     1980 02 18  Harvard            16244 Harvard Observatory
  (3086) Kalbaugh            1980 XE     1980 12 04  Anderson Mesa      10548 Bowell, E.
  (3087) Beatrice Tinsley    1981 QJ1    1981 08 30  Lake Tekapo         9479 Gilmore, A. C., Kilmartin, P. M.
  (3088) Jinxiuzhonghua      1981 UX9    1981 10 24  Nanking            17221 Purple Mountain Observatory
  (3089) Oujianquan          1981 XK2    1981 12 03  Nanking            22497 Purple Mountain Observatory
  (3090) Tjossem             1982 AN     1982 01 04  Palomar            10045 Gibson, J.
  (3091) van den Heuvel      6081 P-L    1960 09 24  Palomar            11159 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3092) Herodotus           6550 P-L    1960 09 24  Palomar            11159 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3093) Bergholz            1971 MG     1971 06 28  Nauchnyj           13174 Smirnova, T. M.
  (3094) Chukokkala          1979 FE2    1979 03 23  Nauchnyj           12013 Chernykh, N. S.
  (3095) Omarkhayyam         1980 RT2    1980 09 08  Nauchnyj           13174 Zhuravleva, L. V.
  (3096) Bezruč              1981 QC1    1981 08 28  Kleť               21607 Vávrová, Z.
  (3097) Tacitus             2011 P-L    1960 09 24  Palomar            11159 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3098) van Sprang          4579 P-L    1960 09 24  Palomar            12013 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3099) Hergenrother        1940 GF     1940 04 03  Turku              27124 Vaisala, Y.
  (3100) Zimmerman           1977 EQ1    1977 03 13  Nauchnyj           12970 Chernykh, N. S.
  (3101) Goldberger          1978 GB     1978 04 11  Palomar             9217 Helin, E. F., Grueff, G., Wall, J. V.
  (3102) Krok                1981 QA     1981 08 21  Kleť               24410 Brožek, L.
  (3103) Eger                1982 BB     1982 01 20  Piszkéstető        23135 Lovas, M.
  (3104) Dürer               1982 BB1    1982 01 24  Anderson Mesa      10846 Bowell, E.
  (3105) Stumpff             A907 PB     1907 08 08  Heidelberg         22497 Kopff, A.
  (3106) Morabito            1981 EE     1981 03 09  Anderson Mesa      10846 Bowell, E.
  (3107) Weaver              1981 JG2    1981 05 05  Palomar            10311 Shoemaker, C. S.
  (3108) Lyubov              1972 QM     1972 08 18  Nauchnyj           13174 Zhuravleva, L. V.
  (3109) Machin              1974 DC     1974 02 19  Bergedorf          34618 Kohoutek, L.
  (3110) Wagman              1975 SC     1975 09 28  Anderson Mesa      27733 Giclas, H. L.
  (3111) Misuzu              1977 DX8    1977 02 19  Kiso               11441 Kosai, H., Hurukawa, K.
  (3112) Velimir             1977 QC5    1977 08 22  Nauchnyj           12970 Chernykh, N. S.
  (3113) Chizhevskij         1978 RO     1978 09 01  Nauchnyj           12970 Chernykh, N. S.
  (3114) Ercilla             1980 FB12   1980 03 19  Cerro El Roble     11160 University of Chile
  (3115) Baily               1981 PL     1981 08 03  Anderson Mesa      10847 Bowell, E.
  (3116) Goodricke           1983 CF     1983 02 11  Anderson Mesa      10847 Bowell, E.
  (3117) Niepce              1983 CM1    1983 02 11  Anderson Mesa      10548 Thomas, N. G.
  (3118) Claytonsmith        1974 OD     1974 07 19  El Leoncito        22497 Felix Aguilar Observatory
  (3119) Dobronravin         1972 YX     1972 12 30  Nauchnyj           10548 Smirnova, T. M.
  (3120) Dangrania           1979 RZ     1979 09 14  Nauchnyj           12970 Chernykh, N. S.
  (3121) Tamines             1981 EV     1981 03 02  La Silla           19333 Debehogne, H., De Sanctis, G.
  (3122) Florence            1981 ET3    1981 03 02  Siding Spring      21955 Bus, S. J.
  (3123) Dunham              1981 QF2    1981 08 30  Anderson Mesa      10847 Bowell, E.
  (3124) Kansas              1981 VB     1981 11 03  Kitt Peak          10045 Tholen, D. J.
  (3125) Hay                 1982 BJ1    1982 01 24  Anderson Mesa      10847 Bowell, E.
  (3126) Davydov             1969 TP1    1969 10 08  Nauchnyj           11160 Chernykh, L. I.
  (3127) Bagration           1973 ST4    1973 09 27  Nauchnyj           11160 Chernykh, L. I.
  (3128) Obruchev            1979 FJ2    1979 03 23  Nauchnyj           12013 Chernykh, N. S.
  (3129) Bonestell           1979 MK2    1979 06 25  Siding Spring      10548 Helin, E. F., Bus, S. J.
  (3130) Hillary             1981 YO     1981 12 20  Kleť               23135 Mrkos, A.
  (3131) Mason-Dixon         1982 BM1    1982 01 24  Anderson Mesa      10847 Bowell, E.
  (3132) Landgraf            1940 WL     1940 11 29  Turku              12457 Oterma, L.
  (3133) Sendai              A907 TC     1907 10 04  Heidelberg         10045 Kopff, A.
  (3134) Kostinsky           A921 VA     1921 11 05  Simeïs             10548 Beljavskij, S.
  (3135) Lauer               1981 EC9    1981 03 01  Siding Spring      13174 Bus, S. J.
  (3136) Anshan              1981 WD4    1981 11 18  Nanking            21607 Purple Mountain Observatory
  (3137) Horky               1982 SM1    1982 09 16  Kleť               22828 Mrkos, A.
  (3138) Ciney               1980 KL     1980 05 22  La Silla           15573 Debehogne, H.
  (3139) Shantou             1980 VL1    1980 11 11  Nanking            16244 Purple Mountain Observatory
  (3140) Stellafane          1983 AO     1983 01 09  Anderson Mesa      13174 Skiff, B. A.
  (3141) Buchar              1984 RH     1984 09 02  Kleť               22828 Mrkos, A.
  (3142) Kilopi              1937 AC     1937 01 09  Nice                9771 Patry, A.
  (3143) Genecampbell        1980 UA     1980 10 31  Harvard            16244 Harvard Observatory
  (3144) Brosche             1931 TY1    1931 10 10  Heidelberg         22497 Reinmuth, K.
  (3145) Walter Adams        1955 RY     1955 09 14  Brooklyn           15089 Indiana University
  (3146) Dato                1972 KG     1972 05 17  Nauchnyj           13174 Smirnova, T. M.
  (3147) Samantha            1976 YU3    1976 12 16  Nauchnyj           11160 Chernykh, L. I.
  (3148) Grechko             1979 SA12   1979 09 24  Nauchnyj           12971 Chernykh, N. S.
  (3149) Okudzhava           1981 SH     1981 09 22  Kleť               12209 Vávrová, Z.
  (3150) Tosa                1983 CB     1983 02 11  Geisei             10847 Seki, T.
  (3151) Talbot              1983 HF     1983 04 18  Anderson Mesa      10548 Thomas, N. G.
  (3152) Jones               1983 LF     1983 06 07  Lake Tekapo        13175 Gilmore, A. C., Kilmartin, P. M.
  (3153) Lincoln             1984 SH3    1984 09 28  Anderson Mesa      16442 Skiff, B. A.
  (3154) Grant               1984 SO3    1984 09 28  Anderson Mesa      16442 Skiff, B. A.
  (3155) Lee                 1984 SP3    1984 09 28  Anderson Mesa      16442 Skiff, B. A.
  (3156) Ellington           1953 EE     1953 03 15  Uccle              22497 Schmitt, A.
  (3157) Novikov             1973 SX3    1973 09 25  Nauchnyj           13175 Zhuravleva, L. V.
  (3158) Anga                1976 SU2    1976 09 24  Nauchnyj           12014 Chernykh, N. S.
  (3159) Prokof'ev           1976 US2    1976 10 26  Nauchnyj           10847 Smirnova, T. M.
  (3160) Angerhofer          1980 LE     1980 06 14  Anderson Mesa      10848 Bowell, E.
  (3161) Beadell             1980 TB5    1980 10 09  Palomar            11748 Shoemaker, C. S.
  (3162) Nostalgia           1980 YH     1980 12 16  Anderson Mesa      11641 Bowell, E.
  (3163) Randi               1981 QM     1981 08 28  Palomar            27124 Kowal, C. T.
  (3164) Prast               6562 P-L    1960 09 24  Palomar            12457 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3165) Mikawa              1984 QE     1984 08 31  Toyota             10046 Suzuki, K., Urata, T.
  (3166) Klondike            1940 FG     1940 03 30  Turku              18450 Vaisala, Y.
  (3167) Babcock             1955 RS     1955 09 13  Brooklyn           15089 Indiana University
  (3168) Lomnický Štít       1980 XM     1980 12 01  Kleť               23136 Mrkos, A.
  (3169) Ostro               1981 LA     1981 06 04  Anderson Mesa      11749 Bowell, E.
  (3170) Dzhanibekov         1979 SS11   1979 09 24  Nauchnyj           12971 Chernykh, N. S.
  (3171) Wangshouguan        1979 WO     1979 11 19  Nanking            21607 Purple Mountain Observatory
  (3172) Hirst               1981 WW     1981 11 24  Anderson Mesa      12014 Bowell, E.
  (3173) McNaught            1981 WY     1981 11 24  Anderson Mesa      12457 Bowell, E.
  (3174) Alcock              1984 UV     1984 10 26  Anderson Mesa      12458 Bowell, E.
  (3175) Netto               1979 YP     1979 12 16  La Silla           10848 Debehogne, H., Netto, E. R.
  (3176) Paolicchi           1980 VR1    1980 11 13  Piszkéstető        12209 Knezevic, Z.
  (3177) Chillicothe         1934 AK     1934 01 08  Flagstaff          27733 Giclas, H. L.
  (3178) Yoshitsune          1984 WA     1984 11 21  Toyota             19692 Suzuki, K., Urata, T.
  (3179) Beruti              1962 FA     1962 03 31  La Plata           22497 La Plata
  (3180) Morgan              1962 RO     1962 09 07  Brooklyn           15089 Indiana University
  (3181) Ahnert              1964 EC     1964 03 08  Tautenburg          9771 Börngen, F.
  (3182) Shimanto            1984 WC     1984 11 27  Geisei             10848 Seki, T.
  (3183) Franzkaiser         1949 PP     1949 08 02  Heidelberg         22497 Reinmuth, K.
  (3184) Raab                1949 QC     1949 08 22  Johannesburg       27124 Johnson, E. L.
  (3185) Clintford           1953 VY1    1953 11 11  Brooklyn           15260 Indiana University
  (3186) Manuilova           1973 SD3    1973 09 22  Nauchnyj           12014 Chernykh, N. S.
  (3187) Dalian              1977 TO3    1977 10 10  Nanking            22497 Purple Mountain Observatory
  (3188) Jekabsons           1978 OM     1978 07 28  Bickley            18644 Perth Observatory
  (3189) Penza               1978 RF6    1978 09 13  Nauchnyj           12971 Chernykh, N. S.
  (3190) Aposhanskij         1978 SR6    1978 09 26  Nauchnyj           11160 Zhuravleva, L. V.
  (3191) Svanetia            1979 SX9    1979 09 22  Nauchnyj           12971 Chernykh, N. S.
  (3192) A'Hearn             1982 BY1    1982 01 30  Anderson Mesa      10848 Bowell, E.
  (3193) Elliot              1982 DJ     1982 02 20  Anderson Mesa      10848 Bowell, E.
  (3194) Dorsey              1982 KD1    1982 05 27  Palomar            10311 Shoemaker, C. S.
  (3195) Fedchenko           1978 PT2    1978 08 08  Nauchnyj           12971 Chernykh, N. S.
  (3196) Maklaj              1978 RY     1978 09 01  Nauchnyj           12971 Chernykh, N. S.
  (3197) Weissman            1981 AD     1981 01 01  Anderson Mesa      11160 Bowell, E.
  (3198) Wallonia            1981 YH1    1981 12 30  Haute Provence     10848 Dossin, F.
  (3199) Nefertiti           1982 RA     1982 09 13  Palomar            10311 Shoemaker, C. S., Shoemaker, E. M.
  (3200) Phaethon            1983 TB     1983 10 11  IRAS                9771 IRAS
  (3201) Sijthoff            6560 P-L    1960 09 24  Palomar            12458 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3202) Graff               A908 AA     1908 01 03  Heidelberg         16245 Wolf, M. F.
  (3203) Huth                1938 SL     1938 09 18  Sonneberg          15260 Hoffmeister, C.
  (3204) Lindgren            1978 RH     1978 09 01  Nauchnyj           12971 Chernykh, N. S.
  (3205) Boksenberg          1979 MO6    1979 06 25  Siding Spring      13480 Helin, E. F., Bus, S. J.
  (3206) Wuhan               1980 VN1    1980 11 13  Nanking            16245 Purple Mountain Observatory
  (3207) Spinrad             1981 EY25   1981 03 02  Siding Spring      18450 Bus, S. J.
  (3208) Lunn                1981 JM     1981 05 03  Anderson Mesa      12014 Bowell, E.
  (3209) Buchwald            1982 BL1    1982 01 24  Anderson Mesa      12014 Bowell, E.
  (3210) Lupishko            1983 WH1    1983 11 29  Anderson Mesa      12014 Bowell, E.
  (3211) Louispharailda      1931 CE     1931 02 10  Williams Bay       14481 Van Biesbroeck, G.
  (3212) Agricola            1938 DH2    1938 02 19  Turku              18450 Vaisala, Y.
  (3213) Smolensk            1977 NQ     1977 07 14  Nauchnyj           12971 Chernykh, N. S.
  (3214) Makarenko           1978 TZ6    1978 10 02  Nauchnyj           13175 Zhuravleva, L. V.
  (3215) Lapko               1980 BQ     1980 01 23  Nauchnyj           10549 Karachkina, L. G.
  (3216) Harrington          1980 RB     1980 09 04  Anderson Mesa      11160 Bowell, E.
  (3217) Seidelmann          1980 RK     1980 09 02  Anderson Mesa      11160 Bowell, E.
  (3218) Delphine            6611 P-L    1960 09 24  Palomar            13175 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3219) Komaki              1934 CX     1934 02 04  Heidelberg         10046 Reinmuth, K.
  (3220) Murayama            1951 WF     1951 11 22  Nice               11441 Laugier, M.
  (3221) Changshi            1981 XF2    1981 12 02  Nanking            25229 Purple Mountain Observatory
  (3222) Liller              1983 NJ     1983 07 10  Anderson Mesa      12015 Bowell, E.
  (3223) Forsius             1942 RN     1942 09 07  Turku              18450 Vaisala, Y.
  (3224) Irkutsk             1977 RL6    1977 09 11  Nauchnyj           11161 Chernykh, N. S.
  (3225) Hoag                1982 QQ     1982 08 20  Palomar            10311 Shoemaker, C. S., Shoemaker, E. M.
  (3226) Plinius             6565 P-L    1960 09 24  Palomar            16591 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3227) Hasegawa            1928 DF     1928 02 24  Heidelberg         11441 Reinmuth, K.
  (3228) Pire                1935 CL     1935 02 08  Uccle              12209 Arend, S. J.
  (3229) Solnhofen           A916 PC     1916 08 09  Bergedorf          23351 Thiele, H.
  (3230) Vampilov            1972 LE     1972 06 08  Nauchnyj           12972 Chernykh, N. S.
  (3231) Mila                1972 RU2    1972 09 04  Nauchnyj           13175 Zhuravleva, L. V.
  (3232) Brest               1974 SL     1974 09 19  Nauchnyj           12015 Chernykh, L. I.
  (3233) Krišbarons          1977 RA6    1977 09 09  Nauchnyj           12015 Chernykh, N. S.
  (3234) Hergiani            1978 QO2    1978 08 31  Nauchnyj           12015 Chernykh, N. S.
  (3235) Melchior            1981 EL1    1981 03 06  La Silla           16442 Debehogne, H., De Sanctis, G.
  (3236) Strand              1982 BH1    1982 01 24  Anderson Mesa      11641 Bowell, E.
  (3237) Victorplatt         1984 SA5    1984 09 25  Palomar            10549 Platt, J.
  (3238) Timresovia          1975 VB9    1975 11 08  Nauchnyj           12972 Chernykh, N. S.
  (3239) Meizhou             1978 UJ2    1978 10 29  Nanking            23792 Purple Mountain Observatory
  (3240) Laocoon             1978 VG6    1978 11 07  Palomar            12210 Helin, E. F., Bus, S. J.
  (3241) Yeshuhua            1978 WH14   1978 11 28  Nanking            23792 Purple Mountain Observatory
  (3242) Bakhchisaraj        1979 SG9    1979 09 22  Nauchnyj           12015 Chernykh, N. S.
  (3243) Skytel              1980 DC     1980 02 19  Harvard            17655 Harvard Observatory
  (3244) Petronius           4008 P-L    1960 09 24  Palomar            16591 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3245) Jensch              1973 UL5    1973 10 27  Tautenburg         10046 Börngen, F.
  (3246) Bidstrup            1976 GQ3    1976 04 01  Nauchnyj           18136 Chernykh, N. S.
  (3247) Di Martino          1981 YE     1981 12 30  Anderson Mesa      11749 Bowell, E.
  (3248) Farinella           1982 FK     1982 03 21  Anderson Mesa      11749 Bowell, E.
  (3249) Musashino           1977 DT4    1977 02 18  Kiso               11442 Kosai, H., Hurukawa, K.
  (3250) Martebo             1979 EB     1979 03 06  Mount Stromlo      12972 Lagerkvist, C.-I.
  (3251) Eratosthenes        6536 P-L    1960 09 24  Palomar            16591 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3252) Johnny              1981 EM4    1981 03 02  Siding Spring      27124 Bus, S. J.
  (3253) Gradie              1982 HQ1    1982 04 28  Anderson Mesa      11749 Bowell, E.
  (3254) Bus                 1982 UM     1982 10 17  Anderson Mesa       9771 Bowell, E.
  (3255) Tholen              1980 RA     1980 09 02  Anderson Mesa      11749 Bowell, E.
  (3256) Daguerre            1981 SJ1    1981 09 26  Anderson Mesa      10549 Skiff, B. A., Thomas, N. G.
  (3257) Hanzlík             1982 GG     1982 04 15  Kleť               23136 Mrkos, A.
  (3258) Somnium             1983 RJ     1983 09 08  Zimmerwald         22497 Wild, P.
  (3259) Brownlee            1984 SZ4    1984 09 25  Palomar            18450 Platt, J.
  (3260) Vizbor              1974 SO2    1974 09 20  Nauchnyj           13175 Zhuravleva, L. V.
  (3261) Tvardovskij         1979 SF9    1979 09 22  Nauchnyj           12972 Chernykh, N. S.
  (3262) Miune               1983 WB     1983 11 28  Geisei             10849 Seki, T.
  (3263) Bligh               1932 CN     1932 02 05  Heidelberg         19692 Reinmuth, K.
  (3264) Bounty              1934 AF     1934 01 07  Heidelberg         19692 Reinmuth, K.
  (3265) Fletcher            1953 VN2    1953 11 09  Heidelberg         19692 Reinmuth, K.
  (3266) Bernardus           1978 PA     1978 08 11  La Silla           27124 Schuster, H.-E.
  (3267) Glo                 1981 AA     1981 01 03  Anderson Mesa      11641 Bowell, E.
  (3268) De Sanctis          1981 DD     1981 02 26  La Silla           10849 Debehogne, H., De Sanctis, G.
  (3269) Vibert-Douglas      1981 EX16   1981 03 06  Siding Spring      13481 Bus, S. J.
  (3270) Dudley              1982 DA     1982 02 18  Palomar            10312 Shoemaker, C. S., Bus, S. J.
  (3271) Ul                  1982 RB     1982 09 14  La Silla           27329 Schuster, H.-E.
  (3272) Tillandz            1938 DB1    1938 02 24  Turku              18451 Vaisala, Y.
  (3273) Drukar              1975 TS2    1975 10 03  Nauchnyj           12015 Chernykh, L. I.
  (3274) Maillen             1981 QO2    1981 08 23  La Silla           15573 Debehogne, H.
  (3275) Oberndorfer         1982 HE1    1982 04 25  Anderson Mesa      12015 Bowell, E.
  (3276) Porta Coeli         1982 RZ1    1982 09 15  Kleť               23136 Mrkos, A.
  (3277) Aaronson            1984 AF1    1984 01 08  Anderson Mesa      12016 Bowell, E.
  (3278) Běhounek            1984 BT     1984 01 27  Kleť               23136 Mrkos, A.
  (3279) Solon               9103 P-L    1960 10 17  Palomar            16591 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3280) Grétry              1933 SJ     1933 09 17  Uccle              12210 Rigaux, F.
  (3281) Maupertuis          1938 DZ     1938 02 24  Turku              18451 Vaisala, Y.
  (3282) Spencer Jones       1949 DA     1949 02 19  Brooklyn           16041 Indiana University
  (3283) Skorina             1979 QA10   1979 08 27  Nauchnyj           20835 Chernykh, N. S.
  (3284) Niebuhr             1953 NB     1953 07 13  Johannesburg       27329 Bruwer, J. A.
  (3285) Ruth Wolfe          1983 VW1    1983 11 05  Palomar            10312 Shoemaker, C. S.
  (3286) Anatoliya           1980 BV     1980 01 23  Nauchnyj           12016 Karachkina, L. G.
  (3287) Olmstead            1981 DK1    1981 02 28  Siding Spring      18451 Bus, S. J.
  (3288) Seleucus            1982 DV     1982 02 28  La Silla           10046 Schuster, H.-E.
  (3289) Mitani              1934 RP     1934 09 07  Heidelberg         15426 Reinmuth, K.
  (3290) Azabu               1973 SZ1    1973 09 19  Palomar            11442 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3291) Dunlap              1982 VX3    1982 11 14  Kiso               11161 Kosai, H., Hurukawa, K.
  (3292) Sather              2631 P-L    1960 09 24  Palomar            11161 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3293) Rontaylor           4650 P-L    1960 09 24  Palomar            11161 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3294) Carlvesely          6563 P-L    1960 09 24  Palomar            11161 van Houten, C. J., van Houten-Groeneveld, I., Gehrels, T.
  (3295) Murakami            1950 DH     1950 02 17  Heidelberg         11442 Reinmuth, K.
  (3296) Bosque Alegre       1975 SF     1975 09 30  El Leoncito        22828 Felix Aguilar Observatory
  (3297) Hong Kong           1978 WN14   1978 11 26  Nanking            32787 Purple Mountain Observatory
  (3298) Massandra           1979 OB15   1979 07 21  Nauchnyj           21608 Chernykh, N. S.
  (3299) Hall                1980 TX5    1980 10 10  Palomar            10312 Shoemaker, C. S.
  (3300) McGlasson           1928 NA     1928 07 10  Johannesburg       22497 Wood, H. E.
  (3301) Jansje              1978 CT     1978 02 06  Bickley            18644 Perth Observatory
  (3302) Schliemann          1977 RS6    1977 09 11  Nauchnyj           18136 Chernykh, N. S.
  (3303) Merta               1967 UN     1967 10 30  Bergedorf          29142 Kohoutek, L.
  (3304) Pearce              1981 EQ21   1981 03 02  Siding Spring      13481 Bus, S. J.
  (3305) Ceadams             1985 KB     1985 05 21  Lake Tekapo        18305 Gilmore, A. C., Kilmartin, P. M.
  (3306) Byron               1979 SM11   1979 09 24  Nauchnyj           12972 Chernykh, N. S.
  (3307) Athabasca           1981 DE1    1981 02 28  Siding Spring      18644 Bus, S. J.
  (3308) Ferreri             1981 EP     1981 03 01  La Silla           11749 Debehogne, H., De Sanctis, G.
